Temperature(°),W12(um),W34(um),W58(um),W6(um),W7(um),Idc(uA),Length(um),Gain(db),Bandwidth(Hz),GBW(MHz),Power(uW),PM(degree),GM(dB),PSRR(dB),SlewRate (V/us),CMRR,Class
100,24.8,30,18,30,30,130,0.18,51.692,27183.8,43.3431,2056.69,55.5815,6.11563,46.3415,6.1121,60.4261,0
100,24.8,30,18,30,30,130,0.18,51.6942,27191.6,43.3923,2056.77,55.5596,6.1108,46.3438,6.1123,60.4282,0
100,24.9,30,18,30,30,130,0.18,51.6965,27199.4,43.4414,2056.85,55.5376,6.10597,46.3462,6.1125,60.4302,0
100,24.9,30,18,30,30,130,0.18,51.6988,27207.1,43.4903,2056.93,55.5158,6.10116,46.3485,6.1128,60.4323,0
100,25,30,18,30,30,130,0.18,51.701,27214.8,43.5391,2057.01,55.4939,6.09637,46.3509,6.113,60.4344,0
100,25,30,18,30,30,130,0.18,51.7032,27222.5,43.5877,2057.09,55.4722,6.09159,46.3532,6.1132,60.4365,0
100,25.1,30,18,30,30,130,0.18,51.7055,27230.2,43.6361,2057.17,55.4504,6.08682,46.3555,6.1134,60.4385,0
100,25.1,30,18,30,30,130,0.18,51.7077,27237.8,43.6844,2057.25,55.4288,6.08207,46.3578,6.1136,60.4406,0
100,25.2,30,18,30,30,130,0.18,51.7099,27245.4,43.7326,2057.33,55.4071,6.07733,46.3601,6.1138,60.4426,0
100,25.3,30,18,30,30,130,0.18,51.7121,27253,43.7806,2057.41,55.3856,6.0726,46.3624,6.114,60.4446,0
100,25.3,30,18,30,30,130,0.18,51.7143,27260.6,43.8285,2057.48,55.3855,6.07261,46.3646,6.1142,60.4467,0
100,25.4,30,18,30,30,130,0.18,51.7165,27268.1,43.8762,2057.56,55.3667,6.0685,46.3669,6.1145,60.4487,0
100,25.4,30,18,30,30,130,0.18,51.7187,27275.6,43.9238,2057.64,55.3457,6.06391,46.3691,6.1147,60.4507,0
100,25.5,30,18,30,30,130,0.18,51.7208,27283.1,43.9712,2057.72,55.3247,6.05932,46.3714,6.1149,60.4527,0
100,25.5,30,18,30,30,130,0.18,51.723,27290.6,44.0184,2057.8,55.3037,6.05475,46.3736,6.1151,60.4547,0
100,25.6,30,18,30,30,130,0.18,51.7252,27298.1,44.0655,2057.88,55.2829,6.05022,46.3759,6.1153,60.4567,0
100,25.6,30,18,30,30,130,0.18,51.7273,27305.5,44.1125,2057.95,55.2557,6.0443,46.3781,6.1155,60.4587,0
100,25.7,30,18,30,30,130,0.18,51.7295,27312.9,44.1592,2058.03,55.2422,6.04135,46.3803,6.1157,60.4606,0
100,25.8,30,18,30,30,130,0.18,51.7316,27320.3,44.2058,2058.11,55.2213,6.03682,46.3825,6.1164,60.4626,0
100,25.8,30,18,30,30,130,0.18,51.7337,27327.7,44.2523,2058.18,55.1966,6.03144,46.3847,6.1166,60.4646,0
100,25.9,30,18,30,30,130,0.18,51.7359,27335,44.2986,2058.26,55.1663,6.02485,46.3869,6.1169,60.4665,0
100,25.9,30,18,30,30,130,0.18,51.738,27342.3,44.3448,2058.34,55.1587,6.02321,46.3891,6.1172,60.4685,0
100,26,30,18,30,30,130,0.18,51.7401,27349.6,44.3908,2058.41,55.1381,6.01874,46.3912,6.1174,60.4704,0
100,26,30,18,30,30,130,0.18,51.7422,27356.9,44.4367,2058.49,55.1175,6.01426,46.3934,6.1177,60.4724,0
100,26.1,30,18,30,30,130,0.18,51.7443,27364.1,44.4824,2058.57,55.0966,6.00975,46.3955,6.1179,60.4743,0
100,26.1,30,18,30,30,130,0.18,51.7463,27371.4,44.5279,2058.64,55.0754,6.00515,46.3977,6.1182,60.4762,0
100,26.2,30,18,30,30,130,0.18,51.7484,27378.6,44.5733,2058.72,55.0557,6.0009,46.3998,6.1184,60.4781,0
100,26.3,30,18,30,30,130,0.18,51.7505,27385.8,44.6186,2058.79,55.0205,5.99326,46.402,6.1187,60.48,0
100,26.3,30,18,30,30,130,0.18,51.7526,27392.9,44.6637,2058.87,55.0148,5.99205,46.4041,6.1189,60.4819,0
100,26.4,30,18,30,30,130,0.18,51.7546,27400.1,44.7088,2058.94,54.9955,5.98788,46.4062,6.1192,60.4838,0
100,26.4,30,18,30,30,130,0.18,51.7567,27407.2,44.7538,2059.02,54.9754,5.98356,46.4083,6.1194,60.4857,0
100,26.5,30,18,30,30,130,0.18,51.7587,27414.3,44.7985,2059.09,54.9553,5.97922,46.4104,6.1197,60.4876,0
100,26.5,30,18,30,30,130,0.18,51.7607,27421.4,44.8432,2059.17,54.9351,5.97488,46.4125,6.1199,60.4895,0
100,26.6,30,18,30,30,130,0.18,51.7628,27428.5,44.8877,2059.24,54.9148,5.97051,46.4146,6.1202,60.4914,0
100,26.6,30,18,30,30,130,0.18,51.7648,27435.5,44.9321,2059.32,54.8942,5.96607,46.4166,6.1205,60.4932,0
100,26.7,30,18,30,30,130,0.18,51.7668,27442.5,44.9763,2059.39,54.873,5.96152,46.4187,6.1207,60.4951,0
100,26.7,30,18,30,30,130,0.18,51.7688,27449.5,45.0204,2059.46,54.851,5.95678,46.4208,6.121,60.4969,0
100,26.8,30,18,30,30,130,0.18,51.7708,27456.5,45.0643,2059.54,54.8301,5.95229,46.4228,6.1212,60.4988,0
100,26.9,30,18,30,30,130,0.18,51.7728,27463.5,45.1081,2059.61,54.811,5.9482,46.4249,6.1215,60.5006,0
100,26.9,30,18,30,30,130,0.18,51.7748,27470.4,45.1518,2059.68,54.7918,5.9441,46.4269,6.1217,60.5024,0
100,27,30,18,30,30,130,0.18,51.7768,27477.4,45.1953,2059.76,54.7723,5.93992,46.4289,6.122,60.5043,0
100,27,30,18,30,30,130,0.18,51.7788,27484.3,45.2387,2059.83,54.7527,5.93573,46.431,6.1222,60.5061,0
100,27.1,30,18,30,30,130,0.18,51.7807,27491.1,45.282,2059.9,54.7332,5.93155,46.433,6.1224,60.5079,0
100,27.1,30,18,30,30,130,0.18,51.7827,27498,45.3251,2059.98,54.7137,5.92738,46.435,6.1227,60.5097,0
100,27.2,30,18,30,30,130,0.18,51.7846,27504.8,45.3681,2060.05,54.6942,5.92322,46.437,6.1229,60.5115,0
100,27.2,30,18,30,30,130,0.18,51.7866,27511.7,45.4109,2060.12,54.6748,5.91908,46.439,6.1232,60.5133,0
100,27.3,30,18,30,30,130,0.18,51.7885,27518.5,45.4537,2060.19,54.6555,5.91495,46.441,6.1234,60.5151,0
100,27.4,30,18,30,30,130,0.18,51.7905,27525.2,45.4962,2060.26,54.6362,5.91084,46.4429,6.1237,60.5169,0
100,27.4,30,18,30,30,130,0.18,51.7924,27532,45.5387,2060.34,54.6169,5.90674,46.4449,6.1239,60.5187,0
100,27.5,30,18,30,30,130,0.18,51.7943,27538.8,45.581,2060.41,54.5977,5.90264,46.4469,6.1242,60.5204,0
100,27.5,30,18,30,30,130,0.18,51.7962,27545.5,45.6232,2060.48,54.5785,5.89857,46.4488,6.1244,60.5222,0
100,27.6,30,18,30,30,130,0.18,51.7981,27552.3,45.6653,2060.55,54.5594,5.8945,46.4508,6.1247,60.524,0
100,27.6,30,18,30,30,130,0.18,51.8001,27559.1,45.7072,2060.62,54.5403,5.89045,46.4527,6.1249,60.5257,0
100,27.7,30,18,30,30,130,0.18,51.802,27565.8,45.7491,2060.69,54.5213,5.88641,46.4547,6.1252,60.5275,0
100,27.7,30,18,30,30,130,0.18,51.8038,27572.5,45.7909,2060.76,54.5023,5.88238,46.4566,6.1254,60.5292,0
100,27.8,30,18,30,30,130,0.18,51.8057,27579.3,45.8325,2060.83,54.4834,5.87836,46.4585,6.1257,60.531,0
100,27.8,30,18,30,30,130,0.18,51.8076,27585.9,45.874,2060.9,54.4645,5.87436,46.4604,6.1259,60.5327,0
100,27.9,30,18,30,30,130,0.18,51.8095,27592.6,45.9154,2060.97,54.4456,5.87037,46.4623,6.1261,60.5344,0
100,28,30,18,30,30,130,0.18,51.8114,27599.3,45.9567,2061.04,54.4268,5.86639,46.4642,6.1264,60.5362,0
100,28,30,18,30,30,130,0.18,51.8132,27605.9,45.9979,2061.11,54.4081,5.86242,46.4661,6.1266,60.5379,0
100,28.1,30,18,30,30,130,0.18,51.8151,27612.5,46.0389,2061.18,54.3893,5.85847,46.468,6.1269,60.5396,0
100,28.1,30,18,30,30,130,0.18,51.8169,27619.1,46.0798,2061.25,54.3707,5.85453,46.4699,6.1271,60.5413,0
100,28.2,30,18,30,30,130,0.18,51.8188,27625.7,46.1206,2061.32,54.352,5.8506,46.4718,6.1274,60.543,0
100,28.2,30,18,30,30,130,0.18,51.8206,27632.2,46.1612,2061.39,54.3335,5.84668,46.4736,6.1276,60.5447,0
100,28.3,30,18,30,30,130,0.18,51.8224,27638.8,46.2017,2061.46,54.3149,5.84277,46.4755,6.1278,60.5464,0
100,28.3,30,18,30,30,130,0.18,51.8243,27645.3,46.2421,2061.53,54.2964,5.83887,46.4774,6.1281,60.5481,0
100,28.4,30,18,30,30,130,0.18,51.8261,27651.8,46.2824,2061.59,54.278,5.83499,46.4792,6.1283,60.5497,0
100,28.5,30,18,30,30,130,0.18,51.8279,27658.3,46.3226,2061.66,54.2596,5.83111,46.481,6.1286,60.5514,0
100,28.5,30,18,30,30,130,0.18,51.8297,27664.8,46.3626,2061.73,54.2412,5.82725,46.4829,6.1288,60.5531,0
100,28.6,30,18,30,30,130,0.18,51.8315,27671.2,46.4026,2061.8,54.2229,5.8234,46.4847,6.129,60.5548,0
100,28.6,30,18,30,30,130,0.18,51.8333,27677.6,46.4424,2061.87,54.2046,5.81956,46.4865,6.1293,60.5564,0
100,28.7,30,18,30,30,130,0.18,51.8351,27684.1,46.482,2061.93,54.1864,5.81573,46.4883,6.1295,60.5581,0
100,28.7,30,18,30,30,130,0.18,51.8369,27690.5,46.5216,2062,54.1682,5.81192,46.4902,6.1298,60.5597,0
100,28.8,30,18,30,30,130,0.18,51.8387,27696.8,46.5611,2062.07,54.15,5.80811,46.492,6.13,60.5614,0
100,28.8,30,18,30,30,130,0.18,51.8405,27703.2,46.6004,2062.14,54.1319,5.80432,46.4938,6.1302,60.563,0
100,28.9,30,18,30,30,130,0.18,51.8422,27709.5,46.6396,2062.2,54.1138,5.80053,46.4955,6.1305,60.5646,0
100,29,30,18,30,30,130,0.18,51.844,27715.9,46.6787,2062.27,54.0958,5.79676,46.4973,6.1307,60.5663,0
100,29,30,18,30,30,130,0.18,51.8457,27722.2,46.7177,2062.34,54.0778,5.793,46.4991,6.131,60.5679,0
100,29.1,30,18,30,30,130,0.18,51.8475,27728.5,46.7566,2062.4,54.0599,5.78925,46.5009,6.1312,60.5695,0
100,29.1,30,18,30,30,130,0.18,51.8493,27734.8,46.7954,2062.47,54.042,5.78551,46.5026,6.1314,60.5711,0
100,29.2,30,18,30,30,130,0.18,51.851,27741,46.8342,2062.54,54.0241,5.78178,46.5044,6.1317,60.5727,0
100,29.2,30,18,30,30,130,0.18,51.8527,27747.3,46.8728,2062.6,54.0063,5.77806,46.5062,6.1319,60.5743,0
100,29.3,30,18,30,30,130,0.18,51.8545,27753.5,46.9113,2062.67,53.9885,5.77435,46.5079,6.1321,60.5759,0
100,29.3,30,18,30,30,130,0.18,51.8562,27759.7,46.9498,2062.74,53.9707,5.77065,46.5097,6.1324,60.5775,0
100,29.4,30,18,30,30,130,0.18,51.8579,27765.9,46.9881,2062.8,53.953,5.76696,46.5114,6.1326,60.5791,0
100,29.4,30,18,30,30,130,0.18,51.8596,27772.1,47.0262,2062.87,53.9353,5.76328,46.5131,6.1329,60.5807,0
100,29.5,30,18,30,30,130,0.18,51.8613,27778.2,47.0643,2062.93,53.9177,5.75962,46.5148,6.1331,60.5823,0
100,29.6,30,18,30,30,130,0.18,51.8631,27784.4,47.1023,2063,53.9001,5.75596,46.5166,6.1334,60.5838,0
100,29.6,30,18,30,30,130,0.18,51.8648,27790.5,47.1402,2063.06,53.8826,5.75231,46.5183,6.1336,60.5854,0
100,29.7,30,18,30,30,130,0.18,51.8665,27796.6,47.1779,2063.13,53.865,5.74868,46.52,6.1339,60.587,0
100,29.7,30,18,30,30,130,0.18,51.8681,27802.7,47.2156,2063.19,53.8476,5.74505,46.5217,6.1341,60.5885,0
100,29.8,30,18,30,30,130,0.18,51.8698,27808.8,47.2531,2063.26,53.8301,5.74143,46.5234,6.1342,60.5901,0
100,29.8,30,18,30,30,130,0.18,51.8715,27814.8,47.2905,2063.32,53.8127,5.73783,46.5251,6.1343,60.5916,0
100,29.9,30,18,30,30,130,0.18,51.8732,27820.9,47.3279,2063.39,53.7954,5.73423,46.5268,6.1345,60.5932,0
100,29.9,30,18,30,30,130,0.18,51.8749,27826.9,47.3651,2063.45,53.7783,5.73069,46.5284,6.1346,60.5947,0
100,30,30,18,30,30,130,0.18,51.8765,27832.9,47.4022,2063.52,53.7613,5.72717,46.5301,6.1347,60.5963,0
125,8,30,18,30,30,130,0.18,49.4792,22983.5,13.2397,2007.52,67.7222,9.54495,43.9118,5.8764,58.4599,0
125,8.06,30,18,30,30,130,0.18,49.4937,23014.3,13.3617,2007.88,67.6494,9.5188,43.9275,5.8782,58.473,0
125,8.11,30,18,30,30,130,0.18,49.508,23044.9,13.4826,2008.24,67.5771,9.49289,43.9431,5.88,58.4861,0
125,8.17,30,18,30,30,130,0.18,49.5222,23075.2,13.6067,2008.59,67.5052,9.46723,43.9585,5.8817,58.499,0
125,8.22,30,18,30,30,130,0.18,49.5362,23105.3,13.73,2008.94,67.4337,9.44181,43.9737,5.883,58.5118,0
125,8.28,30,18,30,30,130,0.18,49.55,23135.2,13.8538,2009.28,67.3627,9.41662,43.9888,5.8845,58.5244,0
125,8.33,30,18,30,30,130,0.18,49.5637,23164.8,13.9794,2009.62,67.2921,9.39167,44.0037,5.886,58.5369,0
125,8.39,30,18,30,30,130,0.18,49.5773,23194.2,14.1037,2009.96,67.2219,9.36694,44.0185,5.8875,58.5493,0
125,8.44,30,18,30,30,130,0.18,49.5907,23223.4,14.2307,2010.3,67.1521,9.34244,44.0331,5.889,58.5616,0
125,8.5,30,18,30,30,130,0.18,49.604,23252.3,14.3574,2010.63,67.0828,9.31817,44.0476,5.8904,58.5737,0
125,8.55,30,18,30,30,130,0.18,49.6171,23281,14.4839,2010.96,67.0138,9.29411,44.0619,5.8919,58.5857,0
125,8.61,30,18,30,30,130,0.18,49.6301,23309.6,14.6127,2011.29,66.9453,9.27027,44.0761,5.8934,58.5975,0
125,8.66,30,18,30,30,130,0.18,49.643,23337.9,14.7404,2011.61,66.8771,9.24664,44.0901,5.8949,58.6093,0
125,8.72,30,18,30,30,130,0.18,49.6557,23366,14.8696,2011.93,66.8092,9.22317,44.104,5.8964,58.6209,0
125,8.77,30,18,30,30,130,0.18,49.6683,23393.9,14.9995,2012.25,66.7331,9.19688,44.1178,5.8979,58.6325,0
125,8.83,30,18,30,30,130,0.18,49.6808,23421.5,15.1282,2012.56,66.6654,9.17364,44.1314,5.8993,58.6439,0
125,8.88,30,18,30,30,130,0.18,49.6931,23449.1,15.2599,2012.88,66.599,9.15092,44.1449,5.9008,58.6551,0
125,8.94,30,18,30,30,130,0.18,49.7054,23476.7,15.3907,2013.19,66.5328,9.12832,44.1583,5.9022,58.6663,0
125,8.99,30,18,30,30,130,0.18,49.7175,23504.1,15.5214,2013.49,66.4667,9.10581,44.1715,5.9036,58.6774,0
125,9.05,30,18,30,30,130,0.18,49.7295,23531.3,15.6542,2013.8,66.4004,9.08333,44.1846,5.9051,58.6884,0
125,9.1,30,18,30,30,130,0.18,49.7414,23558.3,15.7859,2014.1,66.3361,9.06158,44.1976,5.9065,58.6992,0
125,9.16,30,18,30,30,130,0.18,49.7531,23585.1,15.9186,2014.4,66.2746,9.04083,44.2105,5.9079,58.71,0
125,9.21,30,18,30,30,130,0.18,49.7648,23611.7,16.0522,2014.7,66.2113,9.01953,44.2232,5.9093,58.7206,0
125,9.27,30,18,30,30,130,0.18,49.7763,23638.1,16.1846,2014.99,66.148,8.9983,44.2358,5.9106,58.7312,0
125,9.32,30,18,30,30,130,0.18,49.7877,23664.3,16.319,2015.28,66.0851,8.97724,44.2483,5.912,58.7416,0
125,9.38,30,18,30,30,130,0.18,49.799,23690.4,16.4533,2015.57,66.0225,8.95635,44.2607,5.9133,58.752,0
125,9.43,30,18,30,30,130,0.18,49.8102,23716.2,16.5864,2015.86,65.9602,8.93563,44.273,5.9147,58.7622,0
125,9.49,30,18,30,30,130,0.18,49.8214,23741.9,16.7221,2016.15,65.8983,8.91509,44.2851,5.916,58.7724,0
125,9.54,30,18,30,30,130,0.18,49.8324,23767.4,16.857,2016.43,65.8368,8.89472,44.2972,5.9173,58.7824,0
125,9.6,30,18,30,30,130,0.18,49.8433,23792.8,16.9909,2016.71,65.7756,8.87452,44.3091,5.9186,58.7924,0
125,9.65,30,18,30,30,130,0.18,49.8541,23817.9,17.1274,2016.99,65.7148,8.85449,44.3209,5.9198,58.8023,0
125,9.71,30,18,30,30,130,0.18,49.8647,23842.9,17.2628,2017.27,65.6543,8.83463,44.3327,5.9211,58.8121,0
125,9.76,30,18,30,30,130,0.18,49.8754,23867.7,17.3975,2017.54,65.5942,8.81494,44.3443,5.9223,58.8218,0
125,9.82,30,18,30,30,130,0.18,49.8859,23892.4,17.5343,2017.81,65.5345,8.79541,44.3558,5.9235,58.8314,0
125,9.87,30,18,30,30,130,0.18,49.8963,23916.9,17.67,2018.08,65.475,8.77605,44.3672,5.9247,58.8409,0
125,9.93,30,18,30,30,130,0.18,49.9066,23941.2,17.8052,2018.35,65.4159,8.75684,44.3785,5.9259,58.8503,0
125,9.98,30,18,30,30,130,0.18,49.9168,23965.3,17.9423,2018.62,65.3572,8.73778,44.3897,5.9271,58.8597,0
125,10,30,18,30,30,130,0.18,49.9269,23989.3,18.0782,2018.88,65.2988,8.71888,44.4008,5.9282,58.869,0
125,10.1,30,18,30,30,130,0.18,49.937,24013.4,18.2135,2019.15,65.2407,8.70014,44.4118,5.9293,58.8782,0
125,10.2,30,18,30,30,130,0.18,49.9469,24037.4,18.3507,2019.41,65.1829,8.68154,44.4227,5.9304,58.8873,0
125,10.2,30,18,30,30,130,0.18,49.9568,24061.2,18.4868,2019.66,65.1255,8.6631,44.4336,5.9315,58.8963,0
125,10.3,30,18,30,30,130,0.18,49.9666,24084.8,18.6218,2019.92,65.0684,8.6448,44.4443,5.9326,58.9052,0
125,10.3,30,18,30,30,130,0.18,49.9763,24108.3,18.759,2020.18,65.0116,8.62665,44.4549,5.9337,58.9141,0
125,10.4,30,18,30,30,130,0.18,49.9859,24131.6,18.8951,2020.43,64.9551,8.60863,44.4655,5.9348,58.9229,0
125,10.4,30,18,30,30,130,0.18,49.9954,24154.8,19.0302,2020.68,64.899,8.59076,44.4759,5.9359,58.9317,0
125,10.5,30,18,30,30,130,0.18,50.0049,24177.8,19.1666,2020.93,64.8431,8.57303,44.4863,5.9369,58.9403,0
125,10.5,30,18,30,30,130,0.18,50.0142,24200.7,19.3026,2021.18,64.7876,8.55543,44.4966,5.938,58.9489,0
125,10.6,30,18,30,30,130,0.18,50.0235,24223.4,19.4375,2021.42,64.7323,8.53797,44.5067,5.9399,58.9574,0
125,10.6,30,18,30,30,130,0.18,50.0327,24246,19.573,2021.67,64.6773,8.52064,44.5169,5.9408,58.9658,0
125,10.7,30,18,30,30,130,0.18,50.0419,24268.4,19.7087,2021.91,64.6227,8.50345,44.5269,5.9417,58.9742,0
125,10.8,30,18,30,30,130,0.18,50.0509,24290.7,19.8435,2022.15,64.5683,8.48638,44.5368,5.9426,58.9825,0
125,10.8,30,18,30,30,130,0.18,50.0599,24312.9,19.9777,2022.39,64.5143,8.46944,44.5467,5.9435,58.9907,0
125,10.9,30,18,30,30,130,0.18,50.0688,24334.9,20.113,2022.63,64.4605,8.45263,44.5565,5.9444,58.9989,0
125,10.9,30,18,30,30,130,0.18,50.0777,24356.8,20.2474,2022.86,64.407,8.43595,44.5662,5.9454,59.007,0
125,11,30,18,30,30,130,0.18,50.0864,24378.5,20.3807,2023.1,64.3538,8.41939,44.5758,5.9464,59.015,0
125,11,30,18,30,30,130,0.18,50.0951,24400.1,20.5149,2023.33,64.3009,8.40295,44.5853,5.9473,59.023,0
125,11.1,30,18,30,30,130,0.18,50.1038,24421.6,20.6488,2023.56,64.2483,8.38663,44.5948,5.9483,59.0309,0
125,11.1,30,18,30,30,130,0.18,50.1123,24442.9,20.7817,2023.79,64.1959,8.37044,44.6042,5.9492,59.0387,0
125,11.2,30,18,30,30,130,0.18,50.1208,24464.2,20.914,2024.02,64.1438,8.35436,44.6135,5.9501,59.0465,0
125,11.3,30,18,30,30,130,0.18,50.1292,24485.2,21.0473,2024.24,64.092,8.3384,44.6227,5.951,59.0542,0
125,11.3,30,18,30,30,130,0.18,50.1376,24506.2,21.1796,2024.47,64.0405,8.32256,44.6319,5.952,59.0619,0
125,11.4,30,18,30,30,130,0.18,50.1458,24527,21.311,2024.69,63.9892,8.30683,44.641,5.9529,59.0695,0
125,11.4,30,18,30,30,130,0.18,50.1541,24547.7,21.4425,2024.91,63.9382,8.29121,44.65,5.9538,59.077,0
125,11.5,30,18,30,30,130,0.18,50.1622,24568.6,21.5741,2025.13,63.8875,8.27571,44.659,5.9547,59.0845,0
125,11.5,30,18,30,30,130,0.18,50.1703,24589.3,21.7048,2025.35,63.837,8.26031,44.6678,5.9556,59.0919,0
125,11.6,30,18,30,30,130,0.18,50.1783,24609.8,21.8345,2025.57,63.7868,8.24502,44.6766,5.9564,59.0992,0
125,11.6,30,18,30,30,130,0.18,50.1863,24630.3,21.9647,2025.79,63.7368,8.22985,44.6854,5.9573,59.1066,0
125,11.7,30,18,30,30,130,0.18,50.1942,24650.6,22.0946,2026,63.6871,8.21477,44.6941,5.9582,59.1138,0
125,11.7,30,18,30,30,130,0.18,50.2021,24670.8,22.2236,2026.22,63.6377,8.19981,44.7027,5.9591,59.121,0
125,11.8,30,18,30,30,130,0.18,50.2099,24690.9,22.3517,2026.43,63.5885,8.18495,44.7112,5.9599,59.1281,0
125,11.9,30,18,30,30,130,0.18,50.2176,24710.9,22.4802,2026.64,63.5396,8.17019,44.7197,5.9608,59.1352,0
125,11.9,30,18,30,30,130,0.18,50.2253,24730.7,22.6084,2026.85,63.4909,8.15553,44.7281,5.9617,59.1423,0
125,12,30,18,30,30,130,0.18,50.2329,24750.4,22.7356,2027.06,63.4425,8.14098,44.7365,5.9625,59.1492,0
125,12,30,18,30,30,130,0.18,50.2404,24770.1,22.862,2027.27,63.3943,8.12652,44.7448,5.9634,59.1562,0
125,12.1,30,18,30,30,130,0.18,50.2479,24789.6,22.9885,2027.47,63.3463,8.11217,44.753,5.9642,59.163,0
125,12.1,30,18,30,30,130,0.18,50.2554,24809,23.1148,2027.68,63.2986,8.09791,44.7612,5.965,59.1699,0
125,12.2,30,18,30,30,130,0.18,50.2628,24828.2,23.2403,2027.88,63.2511,8.08374,44.7693,5.9659,59.1766,0
125,12.2,30,18,30,30,130,0.18,50.2701,24847.4,23.3648,2028.08,63.2039,8.06968,44.7773,5.9667,59.1834,0
125,12.3,30,18,30,30,130,0.18,50.2774,24866.5,23.4892,2028.28,63.1569,8.0557,44.7853,5.9675,59.19,0
125,12.4,30,18,30,30,130,0.18,50.2846,24885.4,23.6136,2028.48,63.1101,8.04182,44.7932,5.9683,59.1967,0
125,12.4,30,18,30,30,130,0.18,50.2918,24904.3,23.7372,2028.68,63.0636,8.02804,44.8011,5.9691,59.2033,0
125,12.5,30,18,30,30,130,0.18,50.2989,24923,23.8599,2028.88,63.0173,8.01434,44.8089,5.9699,59.2098,0
125,12.5,30,18,30,30,130,0.18,50.306,24941.7,23.9819,2029.08,62.9712,8.00074,44.8167,5.9707,59.2163,0
125,12.6,30,18,30,30,130,0.18,50.313,24960.2,24.1043,2029.27,62.9253,7.98722,44.8244,5.9715,59.2227,0
125,12.6,30,18,30,30,130,0.18,50.32,24978.6,24.226,2029.47,62.8797,7.97379,44.832,5.9723,59.2291,0
125,12.7,30,18,30,30,130,0.18,50.3269,24997,24.3469,2029.66,62.8343,7.96045,44.8396,5.9731,59.2355,0
125,12.7,30,18,30,30,130,0.18,50.3338,25015.2,24.467,2029.85,62.7891,7.9472,44.8472,5.9739,59.2418,0
125,12.8,30,18,30,30,130,0.18,50.3406,25033.3,24.5867,2030.04,62.7442,7.93403,44.8546,5.9746,59.248,0
125,12.9,30,18,30,30,130,0.18,50.3474,25051.4,24.7065,2030.23,62.6994,7.92095,44.8621,5.9754,59.2543,0
125,12.9,30,18,30,30,130,0.18,50.3541,25069.3,24.8255,2030.42,62.6549,7.90795,44.8695,5.9762,59.2604,0
125,13,30,18,30,30,130,0.18,50.3608,25087.1,24.9437,2030.61,62.6106,7.89504,44.8768,5.9769,59.2666,0
125,13,30,18,30,30,130,0.18,50.3674,25104.9,25.0612,2030.79,62.5664,7.88221,44.8841,5.9777,59.2727,0
125,13.1,30,18,30,30,130,0.18,50.374,25122.6,25.1785,2030.98,62.5225,7.86945,44.8913,5.9784,59.2787,0
125,13.1,30,18,30,30,130,0.18,50.3806,25140.3,25.2956,2031.16,62.4789,7.85678,44.8985,5.9792,59.2847,0
125,13.2,30,18,30,30,130,0.18,50.3871,25158,25.4119,2031.35,62.4364,7.8445,44.9056,5.9799,59.2907,0
125,13.2,30,18,30,30,130,0.18,50.3935,25175.5,25.5275,2031.53,62.3964,7.83294,44.9127,5.9807,59.2966,0
125,13.3,30,18,30,30,130,0.18,50.3999,25193,25.6424,2031.71,62.3491,7.81927,44.9197,5.9814,59.3025,0
125,13.3,30,18,30,30,130,0.18,50.4063,25210.3,25.757,2031.89,62.3062,7.80691,44.9267,5.9821,59.3084,0
125,13.4,30,18,30,30,130,0.18,50.4126,25227.6,25.8714,2032.07,62.2635,7.79463,44.9336,5.9829,59.3142,0
125,13.5,30,18,30,30,130,0.18,50.4189,25244.8,25.9851,2032.25,62.2216,7.78262,44.9405,5.9836,59.3199,0
125,13.5,30,18,30,30,130,0.18,50.4252,25261.9,26.0981,2032.43,62.1802,7.77073,44.9473,5.9843,59.3257,0
125,13.6,30,18,30,30,130,0.18,50.4314,25278.9,26.2104,2032.6,62.1388,7.75888,44.9541,5.985,59.3314,0
125,13.6,30,18,30,30,130,0.18,50.4375,25295.8,26.3222,2032.78,62.0975,7.74709,44.9609,5.9857,59.337,0
125,13.7,30,18,30,30,130,0.18,50.4437,25312.7,26.434,2032.96,62.0564,7.73534,44.9676,5.9864,59.3426,0
125,13.7,30,18,30,30,130,0.18,50.4498,25329.4,26.5451,2033.13,62.0153,7.72364,44.9742,5.9871,59.3482,0
125,13.8,30,18,30,30,130,0.18,50.4558,25346.1,26.6555,2033.3,61.9744,7.71199,44.9808,5.9878,59.3538,0
125,13.8,30,18,30,30,130,0.18,50.4618,25362.6,26.7653,2033.47,61.9335,7.70038,44.9874,5.9885,59.3593,0
125,13.9,30,18,30,30,130,0.18,50.4678,25379.1,26.8744,2033.65,61.8928,7.68882,44.9939,5.9892,59.3648,0
125,14,30,18,30,30,130,0.18,50.4737,25395.5,26.9834,2033.82,61.8521,7.6773,45.0004,5.9898,59.3702,0
125,14,30,18,30,30,130,0.18,50.4796,25411.8,27.0919,2033.98,61.8116,7.66584,45.0068,5.9905,59.3756,0
125,14.1,30,18,30,30,130,0.18,50.4854,25428,27.1998,2034.15,61.7712,7.65442,45.0132,5.9912,59.381,0
125,14.1,30,18,30,30,130,0.18,50.4912,25444.2,27.3071,2034.32,61.7308,7.64306,45.0196,5.9918,59.3863,0
125,14.2,30,18,30,30,130,0.18,50.497,25460.3,27.4138,2034.49,61.6906,7.63175,45.0259,5.9925,59.3916,0
125,14.2,30,18,30,30,130,0.18,50.5028,25476.2,27.5198,2034.65,61.6506,7.62048,45.0322,5.9932,59.3969,0
